companyId,companyName,measureId,measureTitle,r12Verdict,r14Verdict,r12Conf,r14Conf,r12Quotes,r14Quotes,r12SourceUrls,r14SourceUrls,snapshotR12Id,runR14
1918,Meta,3.2-ai-leadership-accountability,Has the company appointed a named senior executive accountable for AI?,No,No,High,High,0,0,,,85,batch135
1918,Meta,3.3-ai-governance-committees,Has the company established a cross-functional AI governance/ethics committee at management level?,No,No,High,High,1,1,https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm,https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm,85,batch135
1918,Meta,3.4-ai-safety-robustness,Does the company disclose AI safety and robustness testing practices?,Yes,Yes,High,High,2,2,https://ai.meta.com/blog/responsible-ai-connect-2024/ ; https://ai.meta.com/blog/responsible-ai-connect-2024/,https://ai.meta.com/blog/responsible-ai-connect-2024/ ; https://ai.meta.com/blog/responsible-ai-connect-2024/,85,batch135
1918,Meta,4.1-ai-policy-published,"Has the company published a formal AI policy, principles, or responsible-AI framework?",Yes,Yes,High,High,3,3,https://techstrong.ai/articles/meta-takes-a-cautionary-approach-with-ai-policy-document/ ; https://techstrong.ai/articles/meta-takes-a-cautionary-approach-with-ai-policy-document/ ; https://techstrong.ai/articles/meta-takes-a-cautionary-approach-with-ai-policy-document/,https://techstrong.ai/articles/meta-takes-a-cautionary-approach-with-ai-policy-document/ ; https://techstrong.ai/articles/meta-takes-a-cautionary-approach-with-ai-policy-document/ ; https://techstrong.ai/articles/meta-takes-a-cautionary-approach-with-ai-policy-document/,85,batch135
1918,Meta,4.1a-ai-policy-internal,Has the company referenced an internal AI policy or guidelines?,Yes,Yes,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm ; https://techstrong.ai/articles/meta-takes-a-cautionary-approach-with-ai-policy-document/,https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm ; https://techstrong.ai/articles/meta-takes-a-cautionary-approach-with-ai-policy-document/,85,batch135
1918,Meta,4.2-operationalisation-ai-principles,"Does the company describe how AI principles are operationalised (controls, processes, KPIs)?",No,No,High,High,2,1,https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm,https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm,85,batch135
1918,Meta,4.3-data-security-privacy-ai,Does the AI policy explicitly cover data security and personal data privacy?,No,No,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm,https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm,85,batch135
1918,Meta,4.4-third-party-ai-risk,Does the company have a policy for managing third-party AI risks?,No,No,High,High,1,2,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,85,batch135
1918,Meta,5.1-ai-kpis-quantified,Does the company disclose quantified AI-specific KPIs that it tracks internally?,No,No,High,High,0,0,,,85,batch135
1918,Meta,5.1a-ai-kpis-qualitative,Does the company reference internally tracked AI metrics qualitatively?,No,No,High,High,0,0,,,85,batch135
1918,Meta,5.2-ai-financial-impact-quantified,Does the company disclose quantified AI-attributable revenue or cost savings?,No,No,High,High,0,0,,,85,batch135
1918,Meta,5.2a-ai-financial-impact-qualitative,Does the company qualitatively attribute revenue or cost impact to AI?,No,No,High,High,0,0,,,85,batch135
1918,Meta,6.1-ai-reskilling-programme,Has the company established a named workforce AI reskilling/upskilling programme?,No,No,High,High,0,0,,,85,batch135
1918,Meta,6.1a-ai-reskilling-commitment,Has the company stated a commitment to AI reskilling or upskilling?,No,No,High,High,0,0,,,85,batch135
1918,Meta,6.2-ai-training-headcount,Does the company disclose the number of employees that completed AI training in the reporting year?,No,No,High,High,0,0,,,85,batch135
1918,Meta,7.1-strategic-ai-partnerships,Has the company disclosed strategic partnerships with foundation-model providers or hyperscalers?,No,No,High,High,0,0,,,85,batch135
1918,Meta,8.1-ai-literacy-community,Does the company support AI literacy or digital-skills initiatives in the wider community?,No,No,High,High,0,0,,,85,batch135
1918,Meta,8.2-ai-public-policy-advocacy,Does the company engage in public policy advocacy related to AI ethics and governance?,No,No,High,High,0,0,,,85,batch135
1918,Meta,9.1-ai-risk-factor-disclosure,"Does the company disclose AI as a material risk factor in its 10-K, 20-F or equivalent annual filing?",Yes,Yes,High,High,4,4,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,85,batch135
1918,Meta,9.2-ai-capex-rd-quantified,"Does the company quantify AI-related capex, R&D investment, or infrastructure commitment?",No,No,High,High,0,0,,,85,batch135
1918,Meta,9.3-ai-business-model-risk,Does the company disclose AI as a competitive risk to its existing business model?,Yes,Yes,High,High,1,1,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,85,batch135
1918,Meta,9.4-ai-incident-disclosure,Has the company disclosed any AI-related incidents or near-misses?,No,No,High,High,0,2,,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1326801/000162828026025532/meta-20260416.htm,85,batch135
1312,NVIDIA,1.1-ai-strategy-objectives,Does the company state a formal AI strategy with defined objectives?,No,No,High,High,2,0,https://fortune.com/company-assets/1936/quartr/annual-report-10-k-4ccfc-2026-02-25-09-13-43.pdf ; https://fortune.com/company-assets/1936/quartr/annual-report-10-k-4ccfc-2026-02-25-09-13-43.pdf,,85,batch135
1312,NVIDIA,1.1a-ai-strategic-priority,Does the company name AI as a stated strategic priority?,Yes,Yes,High,High,1,2,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,85,batch135
1312,NVIDIA,1.2-ai-competitive-driver,Is AI mentioned as a material driver of the company's competitive strategy?,Yes,Yes,High,High,2,2,https://investor.nvidia.com/files/doc_financials/2026/q4/10K-NVDA.pdf ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,https://investor.nvidia.com/files/doc_financials/2026/q4/10K-NVDA.pdf ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,85,batch135
1312,NVIDIA,1.3-ai-technology-differentiation,Does the company distinguish between traditional/predictive AI and generative AI in its disclosures?,Yes,Yes,High,High,5,5,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000010/nvda-20210131.htm ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm ; https://www.sec.gov/Archives/edgar/data/1045810/000104581021000010/nvda-20210131.htm,85,batch135
1312,NVIDIA,1.4-ai-regulation-readiness,Does the company disclose readiness for emerging AI regulations?,Partial,Partial,High,High,2,2,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,85,batch135
1312,NVIDIA,2.1-ai-use-cases-count,Does the company disclose a specific number of AI use cases (in production or piloting)?,No,No,High,High,0,0,,,85,batch135
1312,NVIDIA,2.1a-ai-use-cases-qualitative,Does the company reference multiple AI use cases qualitatively?,Partial,Partial,Low,Low,3,3,https://investor.nvidia.com/files/doc_financials/2026/q4/10K-NVDA.pdf ; https://www.nvidia.com/en-us/solutions/ai/cybersecurity/ ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,https://investor.nvidia.com/files/doc_financials/2026/q4/10K-NVDA.pdf ; https://www.nvidia.com/en-us/solutions/ai/cybersecurity/ ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,85,batch135
1312,NVIDIA,2.2-ai-production-pilot-breakdown,Does the company disclose a breakdown of AI use cases by production vs pilot stage?,No,No,High,High,0,0,,,85,batch135
1312,NVIDIA,2.2a-ai-production-deployment,Has the company stated any AI use case as in production?,Yes,Yes,High,High,3,2,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm ; https://docs.nvidia.com/ai-enterprise/planning-resource/ai-factory-white-paper/latest/ai-factory-overview.html ; https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm ; https://docs.nvidia.com/ai-enterprise/planning-resource/ai-factory-white-paper/latest/ai-factory-overview.html,85,batch135
1312,NVIDIA,2.3-ai-use-case-descriptions,Does the company provide qualitative descriptions of AI use cases in key business areas?,Yes,Yes,High,High,3,3,https://investor.nvidia.com/files/doc_financials/2026/q4/10K-NVDA.pdf ; https://www.nvidia.com/en-us/solutions/ai/cybersecurity/ ; https://images.nvidia.com/aem-dam/Solutions/documents/telco-state-of-ai-report.pdf,https://investor.nvidia.com/files/doc_financials/2026/q4/10K-NVDA.pdf ; https://www.nvidia.com/en-us/solutions/ai/cybersecurity/ ; https://images.nvidia.com/aem-dam/Solutions/documents/telco-state-of-ai-report.pdf,85,batch135
1312,NVIDIA,3.1-board-oversight-ai-charter,"Does the board (or a board committee) have an explicit, documented charter mandate for AI strategy and risk?",No,No,High,High,5,0,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://investor.nvidia.com/governance/governance-documents/default.aspx,,85,batch135
1312,NVIDIA,3.1a-ai-board-discussion,Is AI risk or oversight discussed by the board in proxy or 10-K?,Yes,Yes,High,High,1,1,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,85,batch135
1312,NVIDIA,3.2-ai-leadership-accountability,Has the company appointed a named senior executive accountable for AI?,No,No,High,High,2,1,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,85,batch135
1312,NVIDIA,3.3-ai-governance-committees,Has the company established a cross-functional AI governance/ethics committee at management level?,Yes,Yes,High,High,3,2,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,85,batch135
1312,NVIDIA,3.4-ai-safety-robustness,Does the company disclose AI safety and robustness testing practices?,Yes,Yes,High,High,3,5,https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf ; https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf ; https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,85,batch135
1312,NVIDIA,4.1-ai-policy-published,"Has the company published a formal AI policy, principles, or responsible-AI framework?",Yes,Yes,High,High,4,2,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,85,batch135
1312,NVIDIA,4.1a-ai-policy-internal,Has the company referenced an internal AI policy or guidelines?,Yes,Yes,High,High,2,3,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,85,batch135
1312,NVIDIA,4.2-operationalisation-ai-principles,"Does the company describe how AI principles are operationalised (controls, processes, KPIs)?",Partial,Partial,Low,Low,5,6,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf,85,batch135
1312,NVIDIA,4.3-data-security-privacy-ai,Does the AI policy explicitly cover data security and personal data privacy?,No,No,High,High,2,2,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,85,batch135
1312,NVIDIA,4.4-third-party-ai-risk,Does the company have a policy for managing third-party AI risks?,No,No,High,High,1,1,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,85,batch135
1312,NVIDIA,5.1-ai-kpis-quantified,Does the company disclose quantified AI-specific KPIs that it tracks internally?,No,No,High,High,2,2,https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,85,batch135
1312,NVIDIA,5.1a-ai-kpis-qualitative,Does the company reference internally tracked AI metrics qualitatively?,No,Partial,High,Low,0,1,,https://images.nvidia.com/content/pdf/NVIDIA-Frontier-AI-Risk-Assessment.pdf,85,batch135
1312,NVIDIA,5.2-ai-financial-impact-quantified,Does the company disclose quantified AI-attributable revenue or cost savings?,No,No,High,High,0,0,,,85,batch135
1312,NVIDIA,5.2a-ai-financial-impact-qualitative,Does the company qualitatively attribute revenue or cost impact to AI?,No,No,High,High,0,0,,,85,batch135
1312,NVIDIA,6.1-ai-reskilling-programme,Has the company established a named workforce AI reskilling/upskilling programme?,Yes,Yes,High,High,1,1,https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf,85,batch135
1312,NVIDIA,6.1a-ai-reskilling-commitment,Has the company stated a commitment to AI reskilling or upskilling?,Yes,Yes,High,High,2,1,https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2024-NVIDIA-Corporate-Sustainability-Report.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf,85,batch135
1312,NVIDIA,6.2-ai-training-headcount,Does the company disclose the number of employees that completed AI training in the reporting year?,No,No,High,High,0,0,,,85,batch135
1312,NVIDIA,7.1-strategic-ai-partnerships,Has the company disclosed strategic partnerships with foundation-model providers or hyperscalers?,No,No,High,High,0,0,,,85,batch135
1312,NVIDIA,8.1-ai-literacy-community,Does the company support AI literacy or digital-skills initiatives in the wider community?,Yes,Yes,High,High,1,1,https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,85,batch135
1312,NVIDIA,8.2-ai-public-policy-advocacy,Does the company engage in public policy advocacy related to AI ethics and governance?,Yes,Yes,High,High,3,4,https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf ; https://images.nvidia.com/aem-dam/Solutions/documents/NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,85,batch135
1312,NVIDIA,9.1-ai-risk-factor-disclosure,"Does the company disclose AI as a material risk factor in its 10-K, 20-F or equivalent annual filing?",Yes,Yes,High,High,1,3,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,85,batch135
1312,NVIDIA,9.2-ai-capex-rd-quantified,"Does the company quantify AI-related capex, R&D investment, or infrastructure commitment?",No,No,High,High,0,0,,,85,batch135
1312,NVIDIA,9.3-ai-business-model-risk,Does the company disclose AI as a competitive risk to its existing business model?,No,No,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm ; https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,85,batch135
1312,NVIDIA,9.4-ai-incident-disclosure,Has the company disclosed any AI-related incidents or near-misses?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,1.1-ai-strategy-objectives,Does the company state a formal AI strategy with defined objectives?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,1.1a-ai-strategic-priority,Does the company name AI as a stated strategic priority?,Yes,Yes,High,High,1,1,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,85,batch135
553,Microsoft,1.2-ai-competitive-driver,Is AI mentioned as a material driver of the company's competitive strategy?,Yes,Yes,High,High,1,2,https://www.sec.gov/Archives/edgar/data/789019/000119312525245150/d908201ddef14a.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312525245150/d908201ddef14a.htm ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,85,batch135
553,Microsoft,1.3-ai-technology-differentiation,Does the company distinguish between traditional/predictive AI and generative AI in its disclosures?,Yes,Yes,High,High,3,4,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf ; https://www.sec.gov/Archives/edgar/data/789019/000121465925016180/u1110251px14a6g.htm ; https://verifywise.ai/ai-governance-library/governance-frameworks/microsoft-responsible-ai-standard,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/final/en-us/microsoft-brand/documents/responsible-aI-transparency-report-2024.pdf ; https://www.sec.gov/Archives/edgar/data/789019/000121465925016180/u1110251px14a6g.htm ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm ; https://verifywise.ai/ai-governance-library/governance-frameworks/microsoft-responsible-ai-standard,85,batch135
553,Microsoft,1.4-ai-regulation-readiness,Does the company disclose readiness for emerging AI regulations?,Yes,Yes,High,High,2,4,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Responsible-AI-Transparency-Report-2025-vertical.pdf ; https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ai-agents/responsible-ai-across-organization,https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Responsible-AI-Transparency-Report-2025-vertical.pdf ; https://cdn-dynmedia-1.microsoft.com/is/content/microsoftcorp/microsoft/msc/documents/presentations/CSR/Responsible-AI-Transparency-Report-2025-vertical.pdf ; https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ai-agents/responsible-ai-across-organization ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,85,batch135
553,Microsoft,2.1-ai-use-cases-count,Does the company disclose a specific number of AI use cases (in production or piloting)?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,2.1a-ai-use-cases-qualitative,Does the company reference multiple AI use cases qualitatively?,Yes,Yes,High,High,5,6,https://www.sec.gov/Archives/edgar/data/789019/000121465925016180/u1110251px14a6g.htm ; https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/,https://www.sec.gov/Archives/edgar/data/789019/000121465925016180/u1110251px14a6g.htm ; https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm ; https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/ ; https://blogs.microsoft.com/on-the-issues/2023/10/26/microsofts-ai-safety-policies/,85,batch135
553,Microsoft,2.2-ai-production-pilot-breakdown,Does the company disclose a breakdown of AI use cases by production vs pilot stage?,No,No,High,High,0,0,,,85,batch135
553,Microsoft,2.2a-ai-production-deployment,Has the company stated any AI use case as in production?,Yes,Yes,High,High,3,5,https://www.microsoft.com/en-us/corporate-responsibility/responsible-ai-transparency-report/ ; https://www.microsoft.com/en-us/corporate-responsibility/responsible-ai-transparency-report/ ; https://www.microsoft.com/en-us/corporate-responsibility/responsible-ai-transparency-report/,https://www.microsoft.com/en-us/corporate-responsibility/responsible-ai-transparency-report/ ; https://www.microsoft.com/en-us/corporate-responsibility/responsible-ai-transparency-report/ ; https://www.microsoft.com/en-us/corporate-responsibility/responsible-ai-transparency-report/ ; https://learn.microsoft.com/en-us/agents/adoption-maturity-model/maturity-model-security-governance ; https://learn.microsoft.com/en-us/agents/adoption-maturity-model/maturity-model-security-governance,85,batch135
553,Microsoft,2.3-ai-use-case-descriptions,Does the company provide qualitative descriptions of AI use cases in key business areas?,No,No,High,High,0,0,,,85,batch135
